Transaction Summary for January 1, 2013 to April 27, 2016
Transactions: 581

Date	Order ID	SKU	Transaction type	Payment Type	Payment Detail	Amount	Quantity	Product Title
Dec 3, 2014	103-7732344-0727453	KM-062414-1249-BARBIE.SAFARI.TENT	Refund	Amazon fees	Referral Fee on Item Price	$4.87		Barbie Sisters Safari Doll and Tent Playset
Dec 3, 2014	103-7732344-0727453	KM-062414-1249-BARBIE.SAFARI.TENT	Refund	Amazon fees	Refund Administration Fee	$-0.97		Barbie Sisters Safari Doll and Tent Playset
Dec 3, 2014	103-7732344-0727453	KM-062414-1249-BARBIE.SAFARI.TENT	Refund	Product charges		$-32.49	1	Barbie Sisters Safari Doll and Tent Playset
Dec 3, 2014	111-9949576-1147453	TRU-071514-1699-ELSA.BABY.DOLL	Refund	Amazon fees	Referral Fee on Item Price	$5.55		Disney Frozen Deluxe Elsa Baby Doll
Dec 3, 2014	111-9949576-1147453	TRU-071514-1699-ELSA.BABY.DOLL	Refund	Amazon fees	Refund Administration Fee	$-1.11		Disney Frozen Deluxe Elsa Baby Doll
Dec 3, 2014	111-9949576-1147453	TRU-071514-1699-ELSA.BABY.DOLL	Refund	Product charges		$-37.00	1	Disney Frozen Deluxe Elsa Baby Doll
Dec 3, 2014	111-9949576-1147453	TRU-071514-1699-ELSA.BABY.DOLL	Refund	Promo rebates	Shipping	$2.05		Disney Frozen Deluxe Elsa Baby Doll
Dec 3, 2014	111-9949576-1147453	TRU-071514-1699-ELSA.BABY.DOLL	Refund	Other	Shipping	$-2.05		Disney Frozen Deluxe Elsa Baby Doll
Dec 2, 2014	115-0313171-1630672	13-GSP5-HRBP	Refund	Amazon fees	Referral Fee on Item Price	$3.30		CAT Bump & Go Machines Dump Truck
Dec 2, 2014	115-0313171-1630672	13-GSP5-HRBP	Refund	Amazon fees	Refund Administration Fee	$-0.66		CAT Bump & Go Machines Dump Truck
Dec 2, 2014	115-0313171-1630672	13-GSP5-HRBP	Refund	Amazon fees	Shipping Chargeback	$1.34		CAT Bump & Go Machines Dump Truck
Dec 2, 2014	115-0313171-1630672	13-GSP5-HRBP	Refund	Product charges		$-21.98	1	CAT Bump & Go Machines Dump Truck
Dec 2, 2014	115-0313171-1630672	13-GSP5-HRBP	Refund	Other	Shipping	$-1.34		CAT Bump & Go Machines Dump Truck
Nov 29, 2014	106-4384115-6419432	9G-QVTM-SJOZ	Refund	Amazon fees	Referral Fee on Item Price	$6.07		Daniel Tiger's Neighborhood Goodnight Daniel and Tige-y Musical Toy
Nov 29, 2014	106-4384115-6419432	9G-QVTM-SJOZ	Refund	Amazon fees	Refund Administration Fee	$-1.21		Daniel Tiger's Neighborhood Goodnight Daniel and Tige-y Musical Toy
Nov 29, 2014	106-4384115-6419432	9G-QVTM-SJOZ	Refund	Product charges		$-40.48	1	Daniel Tiger's Neighborhood Goodnight Daniel and Tige-y Musical Toy
Nov 28, 2014	105-2915796-4593850	I4-HYI4-Q6JT	Refund	Amazon fees	Referral Fee on Item Price	$16.35		BBTS Shared Exclusive Leader Class Grimlock & Optimus Prime Two Pack Platinum Edition
Nov 28, 2014	105-2915796-4593850	I4-HYI4-Q6JT	Refund	Amazon fees	Refund Administration Fee	$-3.27		BBTS Shared Exclusive Leader Class Grimlock & Optimus Prime Two Pack Platinum Edition
Nov 28, 2014	105-2915796-4593850	I4-HYI4-Q6JT	Refund	Product charges		$-108.99	1	BBTS Shared Exclusive Leader Class Grimlock & Optimus Prime Two Pack Platinum Edition
Nov 27, 2014	115-6841276-4395423	WMT-050314-500-JOHN-DEERE-MONSTET-SEMI	Refund	Amazon fees	Referral Fee on Item Price	$2.49		John Deere Monster Treads Semi Hauler with Gator Play Set
Nov 27, 2014	115-6841276-4395423	WMT-050314-500-JOHN-DEERE-MONSTET-SEMI	Refund	Amazon fees	Refund Administration Fee	$-0.50		John Deere Monster Treads Semi Hauler with Gator Play Set
Nov 27, 2014	115-6841276-4395423	WMT-050314-500-JOHN-DEERE-MONSTET-SEMI	Refund	Product charges		$-16.59	1	John Deere Monster Treads Semi Hauler with Gator Play Set
Nov 25, 2014	116-1352663-6182633	L-TRU-080114-999-LM.SEBASTIAN.BEAN.PLUSH	Refund	Amazon fees	Referral Fee on Item Price	$3.86		Disney Little Mermaid Beans Sebastian Plush
Nov 25, 2014	116-1352663-6182633	L-TRU-080114-999-LM.SEBASTIAN.BEAN.PLUSH	Refund	Amazon fees	Refund Administration Fee	$-0.77		Disney Little Mermaid Beans Sebastian Plush
Nov 25, 2014	116-1352663-6182633	L-TRU-080114-999-LM.SEBASTIAN.BEAN.PLUSH	Refund	Product charges		$-25.70	1	Disney Little Mermaid Beans Sebastian Plush
Nov 25, 2014	114-0528790-3801035	SEARS-051314-997-ROASTER&RACK.SMALL	Refund	Amazon fees	Referral Fee on Item Price	$5.83		Basic Essentials 13 Inch Stainless Steel Roaster with Rack
Nov 25, 2014	114-0528790-3801035	SEARS-051314-997-ROASTER&RACK.SMALL	Refund	Amazon fees	Refund Administration Fee	$-1.17		Basic Essentials 13 Inch Stainless Steel Roaster with Rack
Nov 25, 2014	114-0528790-3801035	SEARS-051314-997-ROASTER&RACK.SMALL	Refund	Product charges		$-38.84	1	Basic Essentials 13 Inch Stainless Steel Roaster with Rack
Nov 21, 2014	106-6508861-9753051	64-B4ZM-9U1S	Refund	Amazon fees	Referral Fee on Item Price	$1.68		Disney Planes Aircraft Carrier Playset
Nov 21, 2014	106-6508861-9753051	64-B4ZM-9U1S	Refund	Amazon fees	Refund Administration Fee	$-0.34		Disney Planes Aircraft Carrier Playset
Nov 21, 2014	106-6508861-9753051	64-B4ZM-9U1S	Refund	Product charges		$-11.24	1	Disney Planes Aircraft Carrier Playset
Nov 20, 2014	109-9570389-3852267	JCP-100314-2200-ANNABOOTS.11/12	Refund	Amazon fees	Referral Fee on Item Price	$8.22		Disney Store Anna Boots for Girls Frozen Size 11 - 12
Nov 20, 2014	109-9570389-3852267	JCP-100314-2200-ANNABOOTS.11/12	Refund	Amazon fees	Refund Administration Fee	$-1.64		Disney Store Anna Boots for Girls Frozen Size 11 - 12
Nov 20, 2014	109-9570389-3852267	JCP-100314-2200-ANNABOOTS.11/12	Refund	Product charges		$-54.82	1	Disney Store Anna Boots for Girls Frozen Size 11 - 12
Nov 20, 2014	002-7352930-4171445		Refund	Amazon fees	Shipping Chargeback	$3.99		
Nov 20, 2014	002-7352930-4171445		Refund	Other	Shipping	$-3.99		
Nov 19, 2014	107-4024781-9646649	JCP-100314-1000-FIGUREPACK.TOYSTORY	Refund	Amazon fees	Referral Fee on Item Price	$3.27		Disney Toy Story 6-pc. Figure Set
Nov 19, 2014	107-4024781-9646649	JCP-100314-1000-FIGUREPACK.TOYSTORY	Refund	Amazon fees	Refund Administration Fee	$-0.65		Disney Toy Story 6-pc. Figure Set
Nov 19, 2014	107-4024781-9646649	JCP-100314-1000-FIGUREPACK.TOYSTORY	Refund	Product charges		$-21.83	1	Disney Toy Story 6-pc. Figure Set
Nov 19, 2014	107-4024781-9646649	JCP-100314-1000-FIGUREPACK.TOYSTORY	Refund	Promo rebates	Shipping	$1.34		Disney Toy Story 6-pc. Figure Set
Nov 19, 2014	107-4024781-9646649	JCP-100314-1000-FIGUREPACK.TOYSTORY	Refund	Other	Shipping	$-1.34		Disney Toy Story 6-pc. Figure Set
Nov 18, 2014	113-7478635-5615407	6T-HD3K-33OQ	Refund	Amazon fees	Referral Fee on Item Price	$6.44		NETGEAR Broadband ADSL2 Plus Modem - DM111PSP-100NAS
Nov 18, 2014	113-7478635-5615407	6T-HD3K-33OQ	Refund	Amazon fees	Refund Administration Fee	$-1.29		NETGEAR Broadband ADSL2 Plus Modem - DM111PSP-100NAS
Nov 18, 2014	113-7478635-5615407	6T-HD3K-33OQ	Refund	Product charges		$-42.95	1	NETGEAR Broadband ADSL2 Plus Modem - DM111PSP-100NAS
Nov 18, 2014	112-5082659-0502623	U(RA?)-U-tryfor$18return-TRANS.SNARL	Refund	Amazon fees	Referral Fee on Item Price	$5.39		Transformers Animated Deluxe:Snarl
Nov 18, 2014	112-5082659-0502623	U(RA?)-U-tryfor$18return-TRANS.SNARL	Refund	Amazon fees	Refund Administration Fee	$-1.08		Transformers Animated Deluxe:Snarl
Nov 18, 2014	112-5082659-0502623	U(RA?)-U-tryfor$18return-TRANS.SNARL	Refund	Product charges		$-35.94	1	Transformers Animated Deluxe:Snarl
Nov 18, 2014	108-5163498-6237863	KMT-071214-149-IONIXDRAGONS2JOOKFANG	Refund	Amazon fees	Referral Fee on Item Price	$2.22		Ionix Dragons How To Train Your Dragon 2 Hookfang Monstrous Nightmare 20006 Figure
Nov 18, 2014	108-5163498-6237863	KMT-071214-149-IONIXDRAGONS2JOOKFANG	Refund	Amazon fees	Refund Administration Fee	$-0.44		Ionix Dragons How To Train Your Dragon 2 Hookfang Monstrous Nightmare 20006 Figure
Nov 18, 2014	108-5163498-6237863	KMT-071214-149-IONIXDRAGONS2JOOKFANG	Refund	Product charges		$-7.00	1	Ionix Dragons How To Train Your Dragon 2 Hookfang Monstrous Nightmare 20006 Figure
Nov 18, 2014	108-5163498-6237863	TGT-072414-178-IONIX.DRAGON.MEATLUG	Refund	Product charges		$-7.80	1	IONIX: How To Train Your Dragon 2 - Meatlug Gronckle 20002
Nov 16, 2014	113-3891849-5852205	7O-U4CC-ZL2N	Refund	Amazon fees	Referral Fee on Item Price	$2.84		Barbie Beautiful Fairy Barbie Doll
Nov 16, 2014	113-3891849-5852205	7O-U4CC-ZL2N	Refund	Amazon fees	Refund Administration Fee	$-0.57		Barbie Beautiful Fairy Barbie Doll
Nov 16, 2014	113-3891849-5852205	7O-U4CC-ZL2N	Refund	Amazon fees	Shipping Chargeback	$3.99		Barbie Beautiful Fairy Barbie Doll
Nov 16, 2014	113-3891849-5852205	7O-U4CC-ZL2N	Refund	Product charges		$-18.95	1	Barbie Beautiful Fairy Barbie Doll
Nov 16, 2014	113-3891849-5852205	7O-U4CC-ZL2N	Refund	Other	Shipping	$-3.99		Barbie Beautiful Fairy Barbie Doll
Nov 16, 2014	002-7996084-8993038		Refund	Amazon fees	Gift Wrap Chargeback	$3.49		
Nov 16, 2014	002-7996084-8993038		Refund	Other	Gift wrap	$-3.49		
Nov 14, 2014	104-6299821-3469827	KMT-071214-149-IONIXDRAGONS2JOOKFANG	Refund	Amazon fees	Referral Fee on Item Price	$1.08		Ionix Dragons How To Train Your Dragon 2 Hookfang Monstrous Nightmare 20006 Figure
Nov 14, 2014	104-6299821-3469827	KMT-071214-149-IONIXDRAGONS2JOOKFANG	Refund	Amazon fees	Refund Administration Fee	$-0.22		Ionix Dragons How To Train Your Dragon 2 Hookfang Monstrous Nightmare 20006 Figure
Nov 14, 2014	104-6299821-3469827	KMT-071214-149-IONIXDRAGONS2JOOKFANG	Refund	Product charges		$-7.22	1	Ionix Dragons How To Train Your Dragon 2 Hookfang Monstrous Nightmare 20006 Figure
Nov 13, 2014	113-4414450-5631432	KM-090514-1999-BUMBOBABYSEAT.LILAC	Refund	Amazon fees	Referral Fee on Item Price	$8.77		Bumbo Floor Seat, Lilac
Nov 13, 2014	113-4414450-5631432	KM-090514-1999-BUMBOBABYSEAT.LILAC	Refund	Amazon fees	Refund Administration Fee	$-1.75		Bumbo Floor Seat, Lilac
Nov 13, 2014	113-4414450-5631432	KM-090514-1999-BUMBOBABYSEAT.LILAC	Refund	Product charges		$-58.48	1	Bumbo Floor Seat, Lilac
Nov 12, 2014	111-0741433-3113866	9G-QVTM-SJOZ	Refund	Amazon fees	Referral Fee on Item Price	$2.35		Daniel Tiger's Neighborhood Goodnight Daniel and Tige-y Musical Toy
Nov 12, 2014	111-0741433-3113866	9G-QVTM-SJOZ	Refund	Amazon fees	Refund Administration Fee	$-0.47		Daniel Tiger's Neighborhood Goodnight Daniel and Tige-y Musical Toy
Nov 12, 2014	111-0741433-3113866	9G-QVTM-SJOZ	Refund	Product charges		$-15.70	1	Daniel Tiger's Neighborhood Goodnight Daniel and Tige-y Musical Toy
Nov 12, 2014	102-9429982-4941039		Refund	Other	Other concession	$-10.00		
Nov 12, 2014	111-6396920-4410652		Refund	Other	Other concession	$-10.00		
Nov 12, 2014	111-1663589-8493816		Refund	Other	Other concession	$-10.00		
Nov 12, 2014	109-9570389-3852267		Refund	Other	Other concession	$-10.00		
Nov 12, 2014	104-9739205-9581030		Refund	Promo rebates	Shipping	$1.42		
Nov 12, 2014	104-9739205-9581030		Refund	Other	Shipping	$-1.42		
Nov 12, 2014	111-6533201-0385837		Refund	Other	Other concession	$-10.00		
Nov 10, 2014	106-5632585-0989051	WAL-041214-299-WHAMOSUPERDUPERBALL	Refund	Amazon fees	Referral Fee on Item Price	$1.79		Wham-O Super Duper Ball
Nov 10, 2014	106-5632585-0989051	WAL-041214-299-WHAMOSUPERDUPERBALL	Refund	Amazon fees	Refund Administration Fee	$-0.36		Wham-O Super Duper Ball
Nov 10, 2014	106-5632585-0989051	WAL-041214-299-WHAMOSUPERDUPERBALL	Refund	Product charges		$-11.93	1	Wham-O Super Duper Ball
Nov 10, 2014	106-5632585-0989051	WAL-041214-299-WHAMOSUPERDUPERBALL	Refund	Amazon fees	Referral Fee on Item Price	$1.79		Wham-O Super Duper Ball
Nov 10, 2014	106-5632585-0989051	WAL-041214-299-WHAMOSUPERDUPERBALL	Refund	Amazon fees	Refund Administration Fee	$-0.36		Wham-O Super Duper Ball
Nov 10, 2014	106-5632585-0989051	WAL-041214-299-WHAMOSUPERDUPERBALL	Refund	Product charges		$-11.93	1	Wham-O Super Duper Ball
Nov 10, 2014	106-5632585-0989051	WAL-041214-299-WHAMOSUPERDUPERBALL	Refund	Amazon fees	Referral Fee on Item Price	$1.79		Wham-O Super Duper Ball
Nov 10, 2014	106-5632585-0989051	WAL-041214-299-WHAMOSUPERDUPERBALL	Refund	Amazon fees	Refund Administration Fee	$-0.36		Wham-O Super Duper Ball
Nov 10, 2014	106-5632585-0989051	WAL-041214-299-WHAMOSUPERDUPERBALL	Refund	Product charges		$-11.93	1	Wham-O Super Duper Ball
Nov 7, 2014	112-7898159-0591421	TRU-073114-250-1D.LIAM.SINGING.DOLL	Refund	Amazon fees	Referral Fee on Item Price	$1.31		One Direction Singning Doll Collection, Liam, 12 Inch
Nov 7, 2014	112-7898159-0591421	TRU-073114-250-1D.LIAM.SINGING.DOLL	Refund	Amazon fees	Refund Administration Fee	$-0.26		One Direction Singning Doll Collection, Liam, 12 Inch
Nov 7, 2014	112-7898159-0591421	TRU-073114-250-1D.LIAM.SINGING.DOLL	Refund	Amazon fees	Shipping Chargeback	$8.72		One Direction Singning Doll Collection, Liam, 12 Inch
Nov 7, 2014	112-7898159-0591421	TRU-073114-250-1D.LIAM.SINGING.DOLL	Refund	Product charges		$-8.75	1	One Direction Singning Doll Collection, Liam, 12 Inch
Nov 7, 2014	112-7898159-0591421	TRU-073114-250-1D.LIAM.SINGING.DOLL	Refund	Other	Shipping	$-8.72		One Direction Singning Doll Collection, Liam, 12 Inch
Nov 6, 2014	115-6030157-4459411	DEALS-090914-100-LILPEOPLE.PZL.SCHOOLYAR	Refund	Amazon fees	Referral Fee on Item Price	$1.06		Fisher-Price Little People Developmental Learning Adventure Puzzle ~ School Yard (24 Pieces)
Nov 6, 2014	115-6030157-4459411	DEALS-090914-100-LILPEOPLE.PZL.SCHOOLYAR	Refund	Amazon fees	Refund Administration Fee	$-0.21		Fisher-Price Little People Developmental Learning Adventure Puzzle ~ School Yard (24 Pieces)
Nov 6, 2014	115-6030157-4459411	DEALS-090914-100-LILPEOPLE.PZL.SCHOOLYAR	Refund	Product charges		$-7.06	1	Fisher-Price Little People Developmental Learning Adventure Puzzle ~ School Yard (24 Pieces)
Nov 6, 2014	115-6030157-4459411	DEALS-090914-100-LILPEOPLE.PZL.SCHOOLYAR	Refund	Promo rebates	Shipping	$1.46		Fisher-Price Little People Developmental Learning Adventure Puzzle ~ School Yard (24 Pieces)
Nov 6, 2014	115-6030157-4459411	DEALS-090914-100-LILPEOPLE.PZL.SCHOOLYAR	Refund	Other	Shipping	$-1.46		Fisher-Price Little People Developmental Learning Adventure Puzzle ~ School Yard (24 Pieces)
Nov 6, 2014	102-8430144-3614662	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Amazon fees	Referral Fee on Item Price	$11.30		Owlphabet 4 Piece Crib Bedding Set Color: Pink
Nov 6, 2014	102-8430144-3614662	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Amazon fees	Refund Administration Fee	$-2.26		Owlphabet 4 Piece Crib Bedding Set Color: Pink
Nov 6, 2014	102-8430144-3614662	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Product charges		$-75.33	1	Owlphabet 4 Piece Crib Bedding Set Color: Pink
Nov 5, 2014	113-3320822-8651447	MTL-021914-1699?-BARBIEICB.TEACHER.BLACK	Refund	Amazon fees	Referral Fee on Item Price	$5.25		Barbie Careers Teacher African-American Doll Playset
Nov 5, 2014	113-3320822-8651447	MTL-021914-1699?-BARBIEICB.TEACHER.BLACK	Refund	Amazon fees	Refund Administration Fee	$-1.05		Barbie Careers Teacher African-American Doll Playset
Nov 5, 2014	113-3320822-8651447	MTL-021914-1699?-BARBIEICB.TEACHER.BLACK	Refund	Product charges		$-35.00	1	Barbie Careers Teacher African-American Doll Playset
Nov 5, 2014	113-3320822-8651447	MTL-021914-1699?-BARBIEICB.TEACHER.BLACK	Refund	Other	Restocking fee	$7.00		Barbie Careers Teacher African-American Doll Playset
Nov 5, 2014	111-6533201-0385837	JCP-100314-2200-ANNABOOTS.11/12	Refund	Amazon fees	Referral Fee on Item Price	$8.84		Disney Store Anna Boots for Girls Frozen Size 11 - 12
Nov 5, 2014	111-6533201-0385837	JCP-100314-2200-ANNABOOTS.11/12	Refund	Amazon fees	Refund Administration Fee	$-1.77		Disney Store Anna Boots for Girls Frozen Size 11 - 12
Nov 5, 2014	111-6533201-0385837	JCP-100314-2200-ANNABOOTS.11/12	Refund	Product charges		$-58.90	1	Disney Store Anna Boots for Girls Frozen Size 11 - 12
Nov 4, 2014	114-8620788-9300243	TRU-072614-2000-FROZENMINIGUITAR	Refund	Amazon fees	Referral Fee on Item Price	$5.72		First Act Disney Frozen Guitar - FR286
Nov 4, 2014	114-8620788-9300243	TRU-072614-2000-FROZENMINIGUITAR	Refund	Amazon fees	Refund Administration Fee	$-1.14		First Act Disney Frozen Guitar - FR286
Nov 4, 2014	114-8620788-9300243	TRU-072614-2000-FROZENMINIGUITAR	Refund	Product charges		$-38.12	1	First Act Disney Frozen Guitar - FR286
Nov 1, 2014	111-7901713-0293824	KM-090914-2280-KIDCAMERAPINK	Refund	Amazon fees	Referral Fee on Item Price	$7.14		Fisher-Price Kid-Tough Digital Camera, Pink
Nov 1, 2014	111-7901713-0293824	KM-090914-2280-KIDCAMERAPINK	Refund	Amazon fees	Refund Administration Fee	$-1.43		Fisher-Price Kid-Tough Digital Camera, Pink
Nov 1, 2014	111-7901713-0293824	KM-090914-2280-KIDCAMERAPINK	Refund	Product charges		$-47.60	1	Fisher-Price Kid-Tough Digital Camera, Pink
Oct 27, 2014	002-5920852-6880255	OLL-082*14-LPS.RUSSELFERGUSON	Refund	Amazon fees	Referral Fee on Item Price	$1.49		Littlest Pet Shop Russell Ferguson Pet Hedgehog #3564
Oct 27, 2014	002-5920852-6880255	OLL-082*14-LPS.RUSSELFERGUSON	Refund	Amazon fees	Refund Administration Fee	$-0.30		Littlest Pet Shop Russell Ferguson Pet Hedgehog #3564
Oct 27, 2014	002-5920852-6880255	OLL-082*14-LPS.RUSSELFERGUSON	Refund	Product charges		$-9.93	1	Littlest Pet Shop Russell Ferguson Pet Hedgehog #3564
Oct 27, 2014	002-5920852-6880255	OLL-082*14-LPS.RUSSELFERGUSON	Refund	Promo rebates	Shipping	$1.12		Littlest Pet Shop Russell Ferguson Pet Hedgehog #3564
Oct 27, 2014	002-5920852-6880255	OLL-082*14-LPS.RUSSELFERGUSON	Refund	Other	Shipping	$-1.12		Littlest Pet Shop Russell Ferguson Pet Hedgehog #3564
Oct 23, 2014	114-8399290-8164200	JCP-100314-1000-FIGUREPACK.LMERMAID	Refund	Amazon fees	Referral Fee on Item Price	$3.16		Disney Princess Exclusive Little Mermaid Figure Set - 7 pc Ariel Figurine Playset
Oct 23, 2014	114-8399290-8164200	JCP-100314-1000-FIGUREPACK.LMERMAID	Refund	Amazon fees	Refund Administration Fee	$-0.63		Disney Princess Exclusive Little Mermaid Figure Set - 7 pc Ariel Figurine Playset
Oct 23, 2014	114-8399290-8164200	JCP-100314-1000-FIGUREPACK.LMERMAID	Refund	Product charges		$-21.06	1	Disney Princess Exclusive Little Mermaid Figure Set - 7 pc Ariel Figurine Playset
Oct 17, 2014	112-5336363-5921067	L-TRU-080114-999-LM.SEBASTIAN.BEAN.PLUSH	Refund	Amazon fees	Referral Fee on Item Price	$3.29		Disney Little Mermaid Beans Sebastian Plush
Oct 17, 2014	112-5336363-5921067	L-TRU-080114-999-LM.SEBASTIAN.BEAN.PLUSH	Refund	Amazon fees	Refund Administration Fee	$-0.66		Disney Little Mermaid Beans Sebastian Plush
Oct 17, 2014	112-5336363-5921067	L-TRU-080114-999-LM.SEBASTIAN.BEAN.PLUSH	Refund	Amazon fees	Shipping Chargeback	$4.16		Disney Little Mermaid Beans Sebastian Plush
Oct 17, 2014	112-5336363-5921067	L-TRU-080114-999-LM.SEBASTIAN.BEAN.PLUSH	Refund	Product charges		$-21.95	1	Disney Little Mermaid Beans Sebastian Plush
Oct 17, 2014	112-5336363-5921067	L-TRU-080114-999-LM.SEBASTIAN.BEAN.PLUSH	Refund	Other	Shipping	$-4.16		Disney Little Mermaid Beans Sebastian Plush
Oct 16, 2014	105-0114833-6833065	L-JCP-042614-1600-FROZEN.SVEN.PLUSH.LG	Refund	Amazon fees	Referral Fee on Item Price	$4.94		Disney Frozen Sven Medium Plush, 15 inch
Oct 16, 2014	105-0114833-6833065	L-JCP-042614-1600-FROZEN.SVEN.PLUSH.LG	Refund	Amazon fees	Refund Administration Fee	$-0.99		Disney Frozen Sven Medium Plush, 15 inch
Oct 16, 2014	105-0114833-6833065	L-JCP-042614-1600-FROZEN.SVEN.PLUSH.LG	Refund	Product charges		$-32.94	1	Disney Frozen Sven Medium Plush, 15 inch
Oct 15, 2014	109-2635350-8627431	JCP-100214-1500-ELSACOSTUMEACCESSORIES	Refund	Amazon fees	Referral Fee on Item Price	$5.54		Disney Frozen Elsa 5-piece Costume Accessory Set
Oct 15, 2014	109-2635350-8627431	JCP-100214-1500-ELSACOSTUMEACCESSORIES	Refund	Amazon fees	Refund Administration Fee	$-1.11		Disney Frozen Elsa 5-piece Costume Accessory Set
Oct 15, 2014	109-2635350-8627431	JCP-100214-1500-ELSACOSTUMEACCESSORIES	Refund	Product charges		$-36.94	1	Disney Frozen Elsa 5-piece Costume Accessory Set
Oct 13, 2014	105-2077418-3112269	WMT-082514-597-HARLEY.2012NIGHTROD	Refund	Amazon fees	Referral Fee on Item Price	$5.13		2012 Harley Davidson VRSCDX Night Rod Special 1:18 Scale by Maisto Series 31
Oct 13, 2014	105-2077418-3112269	WMT-082514-597-HARLEY.2012NIGHTROD	Refund	Amazon fees	Refund Administration Fee	$-1.03		2012 Harley Davidson VRSCDX Night Rod Special 1:18 Scale by Maisto Series 31
Oct 13, 2014	105-2077418-3112269	WMT-082514-597-HARLEY.2012NIGHTROD	Refund	Amazon fees	Shipping Chargeback	$4.12		2012 Harley Davidson VRSCDX Night Rod Special 1:18 Scale by Maisto Series 31
Oct 13, 2014	105-2077418-3112269	WMT-082514-597-HARLEY.2012NIGHTROD	Refund	Product charges		$-34.19	1	2012 Harley Davidson VRSCDX Night Rod Special 1:18 Scale by Maisto Series 31
Oct 13, 2014	105-2077418-3112269	WMT-082514-597-HARLEY.2012NIGHTROD	Refund	Other	Shipping	$-4.12		2012 Harley Davidson VRSCDX Night Rod Special 1:18 Scale by Maisto Series 31
Oct 11, 2014	116-7732419-0920200	ROSES-081714-600-BARBIE.SIS.KARA	Refund	Amazon fees	Referral Fee on Item Price	$3.26		Barbie So in Style S.I.S. Kara Fashion Doll
Oct 11, 2014	116-7732419-0920200	ROSES-081714-600-BARBIE.SIS.KARA	Refund	Amazon fees	Refund Administration Fee	$-0.65		Barbie So in Style S.I.S. Kara Fashion Doll
Oct 11, 2014	116-7732419-0920200	ROSES-081714-600-BARBIE.SIS.KARA	Refund	Product charges		$-21.76	1	Barbie So in Style S.I.S. Kara Fashion Doll
Oct 8, 2014	108-8649252-2321045	OLL-080314-399-L.ASHLEY.SWADDLE	Refund	Amazon fees	Referral Fee on Item Price	$1.70		Laura Ashley Baby 2 pack Muslin Swaddle Blankets
Oct 8, 2014	108-8649252-2321045	OLL-080314-399-L.ASHLEY.SWADDLE	Refund	Amazon fees	Refund Administration Fee	$-0.34		Laura Ashley Baby 2 pack Muslin Swaddle Blankets
Oct 8, 2014	108-8649252-2321045	OLL-080314-399-L.ASHLEY.SWADDLE	Refund	Product charges		$-11.34	1	Laura Ashley Baby 2 pack Muslin Swaddle Blankets
Oct 8, 2014	108-8649252-2321045	OLL-080314-399-L.ASHLEY.SWADDLE	Refund	Other	Product Tax	$-0.69		Laura Ashley Baby 2 pack Muslin Swaddle Blankets
Oct 7, 2014	111-2608507-4038608	TGT-090814-4006-NEWWAVE.MULTICOOKER	Refund	Amazon fees	Referral Fee on Item Price	$16.49		New Wave NW-800 6-in-1 Multi Cooker - Electric Pressure Cooker
